GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQTR1,PAYANN
0500000US23005,23005,"Cumberland County, Maine",00,Total for all sectors,2015,11191,165345,1863323,7676774
0500000US23007,23007,"Franklin County, Maine",00,Total for all sectors,2015,814,9464,71697,290628
0500000US23009,23009,"Hancock County, Maine",00,Total for all sectors,2015,2225,16774,142520,678499
0500000US23011,23011,"Kennebec County, Maine",00,Total for all sectors,2015,3203,45976,402170,1729544
0500000US23013,23013,"Knox County, Maine",00,Total for all sectors,2015,1734,14160,115291,522548
0500000US23015,23015,"Lincoln County, Maine",00,Total for all sectors,2015,1374,8272,64870,304546
0500000US23017,23017,"Oxford County, Maine",00,Total for all sectors,2015,1306,14138,114978,474153
0500000US23019,23019,"Penobscot County, Maine",00,Total for all sectors,2015,4109,57350,503992,2159668
0500000US23021,23021,"Piscataquis County, Maine",00,Total for all sectors,2015,438,4575,34556,146547
0500000US23023,23023,"Sagadahoc County, Maine",00,Total for all sectors,2015,912,13596,148178,641770
0500000US23025,23025,"Somerset County, Maine",00,Total for all sectors,2015,1164,13549,124795,519479
0500000US23027,23027,"Waldo County, Maine",00,Total for all sectors,2015,981,8662,71198,311054
0500000US23029,23029,"Washington County, Maine",00,Total for all sectors,2015,839,6763,54555,241800
0500000US23031,23031,"York County, Maine",00,Total for all sectors,2015,5537,52357,447771,2022026
0500000US24001,24001,"Allegany County, Maryland",00,Total for all sectors,2015,1554,25414,196752,846570
0500000US24003,24003,"Anne Arundel County, Maryland",00,Total for all sectors,2015,13970,229708,3146294,12650650
0500000US24005,24005,"Baltimore County, Maryland",00,Total for all sectors,2015,19823,316796,3692289,15329125
0500000US24009,24009,"Calvert County, Maryland",00,Total for all sectors,2015,1708,18497,205007,809970
0500000US24011,24011,"Caroline County, Maryland",00,Total for all sectors,2015,612,7022,62056,269875
0500000US24013,24013,"Carroll County, Maryland",00,Total for all sectors,2015,4220,49067,442218,1923241
0500000US24015,24015,"Cecil County, Maryland",00,Total for all sectors,2015,1783,24117,258229,1093012
0500000US24017,24017,"Charles County, Maryland",00,Total for all sectors,2015,2622,33341,285105,1241417
0500000US24019,24019,"Dorchester County, Maryland",00,Total for all sectors,2015,692,9410,77215,333694
0500000US24021,24021,"Frederick County, Maryland",00,Total for all sectors,2015,6035,86308,972783,4064074
0500000US24023,24023,"Garrett County, Maryland",00,Total for all sectors,2015,896,10886,84860,358205
0500000US24025,24025,"Harford County, Maryland",00,Total for all sectors,2015,5429,69137,704383,2930737
0500000US24027,24027,"Howard County, Maryland",00,Total for all sectors,2015,9225,168100,2605811,10513964
0500000US24029,24029,"Kent County, Maryland",00,Total for all sectors,2015,619,7372,61314,260009
0500000US24031,24031,"Montgomery County, Maryland",00,Total for all sectors,2015,27160,423361,6955547,26768931
0500000US24033,24033,"Prince George's County, Maryland",00,Total for all sectors,2015,14728,250701,2740165,11641801
0500000US24035,24035,"Queen Anne's County, Maryland",00,Total for all sectors,2015,1371,11503,89990,414495
0500000US24037,24037,"St. Mary's County, Maryland",00,Total for all sectors,2015,1909,28799,339579,1431316
0500000US24039,24039,"Somerset County, Maryland",00,Total for all sectors,2015,369,3663,31356,139146
0500000US24041,24041,"Talbot County, Maryland",00,Total for all sectors,2015,1452,16767,153334,661044
0500000US24043,24043,"Washington County, Maryland",00,Total for all sectors,2015,3419,60292,541444,2286781
0500000US24045,24045,"Wicomico County, Maryland",00,Total for all sectors,2015,2501,37591,328450,1474823
0500000US24047,24047,"Worcester County, Maryland",00,Total for all sectors,2015,2114,17423,109490,599947
0500000US24510,24510,"Baltimore city, Maryland",00,Total for all sectors,2015,12451,295269,4449739,17725163
0500000US25001,25001,"Barnstable County, Massachusetts",00,Total for all sectors,2015,8488,74140,687463,3292880
0500000US25003,25003,"Berkshire County, Massachusetts",00,Total for all sectors,2015,3868,53467,538568,2290710
0500000US25005,25005,"Bristol County, Massachusetts",00,Total for all sectors,2015,12686,195213,2019269,8521939
0500000US25007,25007,"Dukes County, Massachusetts",00,Total for all sectors,2015,1071,5377,56569,315312
0500000US25009,25009,"Essex County, Massachusetts",00,Total for all sectors,2015,18453,282412,3373677,14334286
0500000US25011,25011,"Franklin County, Massachusetts",00,Total for all sectors,2015,1582,20104,189920,812431
0500000US25013,25013,"Hampden County, Massachusetts",00,Total for all sectors,2015,9600,167383,1790345,7434306
0500000US25015,25015,"Hampshire County, Massachusetts",00,Total for all sectors,2015,3576,60573,493104,2044461
0500000US25017,25017,"Middlesex County, Massachusetts",00,Total for all sectors,2015,43548,869949,17127468,65697928
0500000US25019,25019,"Nantucket County, Massachusetts",00,Total for all sectors,2015,996,4300,49906,310578
0500000US25021,25021,"Norfolk County, Massachusetts",00,Total for all sectors,2015,19893,340091,4603876,18770873
0500000US25023,25023,"Plymouth County, Massachusetts",00,Total for all sectors,2015,12157,163503,1732424,7699004
0500000US25025,25025,"Suffolk County, Massachusetts",00,Total for all sectors,2015,20896,595158,13726613,49555481
0500000US25027,25027,"Worcester County, Massachusetts",00,Total for all sectors,2015,17812,288933,3311870,13966087
0500000US26001,26001,"Alcona County, Michigan",00,Total for all sectors,2015,174,1132,8022,37755
0500000US26003,26003,"Alger County, Michigan",00,Total for all sectors,2015,226,1659,14944,63596
0500000US26005,26005,"Allegan County, Michigan",00,Total for all sectors,2015,2304,36120,369526,1595889
0500000US26007,26007,"Alpena County, Michigan",00,Total for all sectors,2015,757,10326,82027,360979
0500000US26009,26009,"Antrim County, Michigan",00,Total for all sectors,2015,550,3798,26347,120965
0500000US26011,26011,"Arenac County, Michigan",00,Total for all sectors,2015,328,3176,22826,107088
0500000US26013,26013,"Baraga County, Michigan",00,Total for all sectors,2015,185,1746,12966,54365
0500000US26015,26015,"Barry County, Michigan",00,Total for all sectors,2015,876,10253,91414,385506
0500000US26017,26017,"Bay County, Michigan",00,Total for all sectors,2015,2193,30703,294850,1178082
0500000US26019,26019,"Benzie County, Michigan",00,Total for all sectors,2015,445,3545,22471,112656
0500000US26021,26021,"Berrien County, Michigan",00,Total for all sectors,2015,3543,53404,604989,2369072
0500000US26023,26023,"Branch County, Michigan",00,Total for all sectors,2015,816,11522,100217,419209
0500000US26025,26025,"Calhoun County, Michigan",00,Total for all sectors,2015,2614,53395,608101,2463120
0500000US26027,26027,"Cass County, Michigan",00,Total for all sectors,2015,727,7386,53840,248417
0500000US26029,26029,"Charlevoix County, Michigan",00,Total for all sectors,2015,785,8032,72849,327536
0500000US26031,26031,"Cheboygan County, Michigan",00,Total for all sectors,2015,735,4312,28777,154501
0500000US26033,26033,"Chippewa County, Michigan",00,Total for all sectors,2015,809,9021,60887,268860
0500000US26035,26035,"Clare County, Michigan",00,Total for all sectors,2015,560,5894,46425,210774
0500000US26037,26037,"Clinton County, Michigan",00,Total for all sectors,2015,1302,15949,134677,589996
0500000US26039,26039,"Crawford County, Michigan",00,Total for all sectors,2015,304,3695,33314,140883
0500000US26041,26041,"Delta County, Michigan",00,Total for all sectors,2015,1042,11774,100523,429505
0500000US26043,26043,"Dickinson County, Michigan",00,Total for all sectors,2015,851,12442,126065,524026
0500000US26045,26045,"Eaton County, Michigan",00,Total for all sectors,2015,2071,39546,477343,1713934
0500000US26047,26047,"Emmet County, Michigan",00,Total for all sectors,2015,1474,14608,125109,567575
0500000US26049,26049,"Genesee County, Michigan",00,Total for all sectors,2015,7737,117246,1163545,4618575
0500000US26051,26051,"Gladwin County, Michigan",00,Total for all sectors,2015,414,3879,29214,130530
0500000US26053,26053,"Gogebic County, Michigan",00,Total for all sectors,2015,378,4219,29475,120631
0500000US26055,26055,"Grand Traverse County, Michigan",00,Total for all sectors,2015,3371,44560,402119,1799307
0500000US26057,26057,"Gratiot County, Michigan",00,Total for all sectors,2015,735,11250,95146,403573
0500000US26059,26059,"Hillsdale County, Michigan",00,Total for all sectors,2015,762,10565,88358,381890
0500000US26061,26061,"Houghton County, Michigan",00,Total for all sectors,2015,850,8737,64043,272738
0500000US26063,26063,"Huron County, Michigan",00,Total for all sectors,2015,941,10828,89146,385239
0500000US26065,26065,"Ingham County, Michigan",00,Total for all sectors,2015,6080,105291,1154192,4557781
0500000US26067,26067,"Ionia County, Michigan",00,Total for all sectors,2015,881,10717,88062,379552
0500000US26069,26069,"Iosco County, Michigan",00,Total for all sectors,2015,619,6451,47445,213376
0500000US26071,26071,"Iron County, Michigan",00,Total for all sectors,2015,350,2517,18441,82633
0500000US26073,26073,"Isabella County, Michigan",00,Total for all sectors,2015,1383,23447,176438,756229
0500000US26075,26075,"Jackson County, Michigan",00,Total for all sectors,2015,2892,48974,533586,2192504
0500000US26077,26077,"Kalamazoo County, Michigan",00,Total for all sectors,2015,5549,105691,1159793,4870317
0500000US26079,26079,"Kalkaska County, Michigan",00,Total for all sectors,2015,330,3754,37672,172091
0500000US26081,26081,"Kent County, Michigan",00,Total for all sectors,2015,16099,347340,3854290,15560295
0500000US26083,26083,"Keweenaw County, Michigan",00,Total for all sectors,2015,63,188,918,5309
0500000US26085,26085,"Lake County, Michigan",00,Total for all sectors,2015,158,1061,5615,29497
0500000US26087,26087,"Lapeer County, Michigan",00,Total for all sectors,2015,1628,18060,140522,627419
0500000US26089,26089,"Leelanau County, Michigan",00,Total for all sectors,2015,757,4515,35454,177860
0500000US26091,26091,"Lenawee County, Michigan",00,Total for all sectors,2015,1800,23100,188790,808114
0500000US26093,26093,"Livingston County, Michigan",00,Total for all sectors,2015,4237,50254,428606,1938988
0500000US26095,26095,"Luce County, Michigan",00,Total for all sectors,2015,170,1551,11977,52067
0500000US26097,26097,"Mackinac County, Michigan",00,Total for all sectors,2015,436,2075,14980,107857
0500000US26099,26099,"Macomb County, Michigan",00,Total for all sectors,2015,18824,293464,3393495,13946343
0500000US26101,26101,"Manistee County, Michigan",00,Total for all sectors,2015,554,5617,45638,204600
0500000US26103,26103,"Marquette County, Michigan",00,Total for all sectors,2015,1624,21195,197588,819633
0500000US26105,26105,"Mason County, Michigan",00,Total for all sectors,2015,732,9351,80252,347606
0500000US26107,26107,"Mecosta County, Michigan",00,Total for all sectors,2015,721,9457,70394,318412
0500000US26109,26109,"Menominee County, Michigan",00,Total for all sectors,2015,448,5534,44311,181680
0500000US26111,26111,"Midland County, Michigan",00,Total for all sectors,2015,2167,34633,654097,2112373
0500000US26113,26113,"Missaukee County, Michigan",00,Total for all sectors,2015,292,2329,16002,70201
0500000US26115,26115,"Monroe County, Michigan",00,Total for all sectors,2015,2254,36847,394586,1585186
0500000US26117,26117,"Montcalm County, Michigan",00,Total for all sectors,2015,999,12168,95162,409517
0500000US26119,26119,"Montmorency County, Michigan",00,Total for all sectors,2015,199,1651,11762,53187
0500000US26121,26121,"Muskegon County, Michigan",00,Total for all sectors,2015,3137,53027,493038,2077761
0500000US26123,26123,"Newaygo County, Michigan",00,Total for all sectors,2015,798,10456,95995,394660
0500000US26125,26125,"Oakland County, Michigan",00,Total for all sectors,2015,38759,679551,9710032,39434455
0500000US26127,26127,"Oceana County, Michigan",00,Total for all sectors,2015,483,4448,29971,148577
0500000US26129,26129,"Ogemaw County, Michigan",00,Total for all sectors,2015,554,5528,38831,170986
0500000US26131,26131,"Ontonagon County, Michigan",00,Total for all sectors,2015,163,930,5888,24503
0500000US26133,26133,"Osceola County, Michigan",00,Total for all sectors,2015,426,6091,60183,250969
0500000US26135,26135,"Oscoda County, Michigan",00,Total for all sectors,2015,182,1431,9807,51510
0500000US26137,26137,"Otsego County, Michigan",00,Total for all sectors,2015,755,8687,67454,294075
0500000US26139,26139,"Ottawa County, Michigan",00,Total for all sectors,2015,5965,105177,967200,4267422
0500000US26141,26141,"Presque Isle County, Michigan",00,Total for all sectors,2015,331,2263,17029,75866
0500000US26143,26143,"Roscommon County, Michigan",00,Total for all sectors,2015,539,4611,47672,172109
0500000US26145,26145,"Saginaw County, Michigan",00,Total for all sectors,2015,4300,79117,742727,3075067
0500000US26147,26147,"St. Clair County, Michigan",00,Total for all sectors,2015,3079,41911,371944,1570843
0500000US26149,26149,"St. Joseph County, Michigan",00,Total for all sectors,2015,1154,19461,172594,744900
0500000US26151,26151,"Sanilac County, Michigan",00,Total for all sectors,2015,815,8213,61730,279584
0500000US26153,26153,"Schoolcraft County, Michigan",00,Total for all sectors,2015,241,1850,13798,64477
0500000US26155,26155,"Shiawassee County, Michigan",00,Total for all sectors,2015,1149,13218,100748,433228
0500000US26157,26157,"Tuscola County, Michigan",00,Total for all sectors,2015,836,8709,66773,299541
0500000US26159,26159,"Van Buren County, Michigan",00,Total for all sectors,2015,1273,15912,155537,641714
0500000US26161,26161,"Washtenaw County, Michigan",00,Total for all sectors,2015,8096,148265,1862186,7804938
0500000US26163,26163,"Wayne County, Michigan",00,Total for all sectors,2015,32034,626743,8231808,33378050
0500000US26165,26165,"Wexford County, Michigan",00,Total for all sectors,2015,831,12401,101273,452581
0500000US27001,27001,"Aitkin County, Minnesota",00,Total for all sectors,2015,399,3097,21861,97504
0500000US27003,27003,"Anoka County, Minnesota",00,Total for all sectors,2015,7566,117308,1490695,6265945
0500000US27005,27005,"Becker County, Minnesota",00,Total for all sectors,2015,952,10352,82859,363910
0500000US27007,27007,"Beltrami County, Minnesota",00,Total for all sectors,2015,1142,14539,111064,516760
0500000US27009,27009,"Benton County, Minnesota",00,Total for all sectors,2015,908,16843,145623,630349
0500000US27011,27011,"Big Stone County, Minnesota",00,Total for all sectors,2015,197,1650,11508,59194
0500000US27013,27013,"Blue Earth County, Minnesota",00,Total for all sectors,2015,1960,35959,306012,1298446
0500000US27015,27015,"Brown County, Minnesota",00,Total for all sectors,2015,769,12687,113885,474466
0500000US27017,27017,"Carlton County, Minnesota",00,Total for all sectors,2015,710,8295,71506,316036
0500000US27019,27019,"Carver County, Minnesota",00,Total for all sectors,2015,2479,37985,449638,2002025
0500000US27021,27021,"Cass County, Minnesota",00,Total for all sectors,2015,812,6608,46556,198405
0500000US27023,27023,"Chippewa County, Minnesota",00,Total for all sectors,2015,401,5374,46950,193662
0500000US27025,27025,"Chisago County, Minnesota",00,Total for all sectors,2015,1216,13451,130112,583428
0500000US27027,27027,"Clay County, Minnesota",00,Total for all sectors,2015,1289,18078,134944,594282
